           2      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
           3      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
           4      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
           5      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
           6      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
           7      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
           8      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
           9      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          10      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          11      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          12      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          13      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          14      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          15      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          16      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          17      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          18      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          19      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          20      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          21      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          22      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          23      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          24      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          25      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          26      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          27      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          28      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          29      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          30      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          31      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          32      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          33      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          34      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          35      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          36      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          37      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          38      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          39      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          40      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          41      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          42      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          43      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          44      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          45      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          46      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          47      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          48      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          49      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          50      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
          51      3000.00      1500.000      0.00000     0.200000      0.00000      0.00000     0.100000    0.0200000      0.00000      0.00000    0.0100000   0.00200000
